cc79a648f9f90f626189222db0232401,4219.0
80b6db07d77b39725f2e060f019223c4,3140.0
f979607e966ab31444244f984ba29eb6,2948.0
91485e54a33750c467d796d861dd7883,2542.0
209a6d6c643d329df7f5fffff1a7f2a8,2504.0
ffe6a2f7d4f69c7f429ca806f48098b0,2378.0
270da116f3594cd4fed07c854ab7b63f,2079.0
c7c61e34b43c717c9f8f154f3d053380,1854.0
8b192d04f3729cef06579c638ec01a60,1437.0
3d14450e4f7476e31f927412882bfba7,1368.0
ee90b13382f208144301c1033cc00595,1319.0
3d2fc4496e6b17ea18d39cdb96374e7c,1269.0
68c16eaa9969761e17f3e91d61cd6a2d,1194.0
f8f8ad451a1138af6d368a6e31ced93d,1124.0
a015f8d8dc58f511f375b0fe0e3a471f,1036.0
f4247b3ff79e0bcfa8f5b809526c84db,996.0
9146758b3d6456e99ef1a6a993ef4797,909.0
da8efb3ed40a69fe0b77cc30b5c0201d,869.0
9e09959d649b86faddb92d9898a90498,784.0
36ba8b0d592ed47c6b6c3296d6267b39,748.0
ca42c52ac4336201404f5880262e5f3a,647.0
c6dcbd15b0947828693edac2324b6318,608.0
aacce08526706d5669fc440272ecee98,600.0
9f0352b1173497461dd09c4de49b4534,557.0
a4a11278881d9af9b526db238aa2fa65,547.0
6b9c8974465e12fa1ce305a5af991120,541.0
aebb131f31f41ffcd0c4e55028ddf7bf,517.0
31f51d63ef5358c46b86b863eca17bfc,512.0
aa1c7b3efbce5ab258cf7ec86c5a45e2,509.0
02d8ddd08f0a93fce6b6af30ed0fbc07,486.0
47c3dcfed619f5bda1bc61de74250361,485.0
cb9143bd5fdef119fa5d587030d56de9,424.0
2f5b05e0c3faef1bef6fd24b94d7abd8,410.0
e27e054e19a9736a666974ddbfa6e1d7,385.0
7e7f6749a8e7a3c08afa73d7102e9fea,377.0
347f478841db892b0f8c216e933855d1,353.0
65da3886b057d752ec4f30d30cb7d74c,347.0
f78f2d69d5df219c5bed8e9baf71e4f6,344.0
d41e7c2aa5e64e8e0261562cf64ae1ab,341.0
889658427a34998263b42b601dd7e021,340.0
289e2890e67a815e32a7f3cb49642368,335.0
5052921d265aabfd0da08ecd6e7b1ea8,335.0
a4301b57bd68dc5735f0d0a6510382b6,335.0
078337ae88a067db8038aeb3b395a58e,331.0
8248503335e0aa1de9b5e4fd43e48616,330.0
f8218b0fe2671074a339974d4b707482,329.0
edd37b926157edda49c0ddbce0378c6d,325.0
27a85c27601de4f05d5ccbfdff2533e7,323.0
15401aa5a840fae398093d5073861cd7,316.0
2715dc7241a98004f8e9f1e9aa8f5aee,313.0
7c9b30f4a589aef6cfa3d7bd98db7529,311.0
b0d3d4b9fc7667a1919f696203fcb516,308.0
7d721a6775f7e4331e3744e2cbc47be1,307.0
a4f8c98486a57d4b8f57b9560dbda93b,297.0
96a3fac30bf9b0410342f3cb4c114016,293.0
77a268a9d9d58c7caa6b1145a67d27a0,292.0
b30eedc44a8bab2a2d1c88f2be335564,290.0
f099e3679f10a7b16c9e97792008bfa3,289.0
49a7a3dbcdd241d6053a42a5e761ff1b,282.0
1e914d44ed87c06b56dbec1ad7e07e80,270.0
61070907d21bfd9a3317a731a7830d04,269.0
b741798345a3edd5723ad9df0c6a8f54,266.0
fd79f10e616ba1898ffe52347238a7f1,260.0
ae189aa66adf1473d9816b3a7378cec5,258.0
546ab310730bb4c063503a8d3816a5de,253.0
4005e151338777506d1463d775814957,252.0
851d6ac5eca553d5c1a6db5396262cc5,251.0
996459c1bea7c1ae22afd836861c21dd,248.0
6de2215aef01edebb9e8b50cde7ab8f6,244.0
340ebe5381baa49ce4666a399e8ed572,244.0
adadeece1d6d329a39507c4a3f9f7b42,242.0
efbd2e0578acbf1c5d08eda4576fe9e1,240.0
357da945961b2b9a79280193140f6dbd,235.0
856655f7079f201f9c15f7f4de83d113,230.0
509736471cf546d48264931d6280b22b,229.0
28876aab2ed0b0c214ea2b8f8154d60f,229.0
5ea91f41e8e172d7853de73540e71102,226.0
dc064849e06c0558b662cc6485d88cba,224.0
0284b863d754cae4dd52d2c89539d671,222.0
096bf67dbed5229ed76e585795b7b8d7,219.0
ac8ed8ba337ed33a85542865ced0d1d9,213.0
9e24a04fb5b766c58012bad397e8709c,212.0
9776dba6ded9cfedf1569f026f921013,209.0
20216ec4d3494ca69e58d75ccf7a3d13,206.0
ea71c23ba2952ce8741e62aae99fd36f,205.0
c33bacd7dd902d5fd1862f1fa2059a26,201.0
3fa4be1fd1eaa5a5e06015a71837c403,199.0
8f16c29d9c7e94f5d01d9a306db05e5d,196.0
21ed0dff26631f6029e3fb8c5bf19ede,191.0
e23767fe7eecd685d0ba181e4afeb94f,191.0
0800812d1aae320209cf20f48b52e063,191.0
40c4cc225bb1c616f71ca12573737d31,190.0
299c0188a0a71152f422c5a5904aace4,189.0
e1b8657e8a3ef8106aea83b9aa119af2,187.0
b90d8c98081a9deeec3ac6e2d9e929bb,187.0
4525a09f23171543382482fac08e64af,187.0
2a14ed49f1cc939db2c29e4b655506fa,185.0
ff488d0ad44a11825d5d27115d34c841,180.0
8fd7c03d6fd1955d6f0dc9acbed72147,179.0
88701dc23dfec3a34a25b789d3fb0667,178.0
7ad247387a04c76de3aabfc56bc0cbe3,176.0
6f1e2f5d942ec472bb8c4780c6c6d1b3,176.0
68c27c56c0a9a10dd317befe1bd044a6,176.0
499bfe7b916f9863e0cc1f1ea93bb6df,176.0
fb3bda683f12ae2c8303ad2bae8e7c4a,171.0
0bd368c037a4bc0d550e94542f8998cf,171.0
2a20349fce54501211ef74b78b8902b5,166.0
e1953aeee095ccfb9a8b3585f5dd0820,166.0
e09495a0a57c0e56658afa89a11fe0e9,165.0
13c34fe28ee8ad6ad3dd9f9a3aac2c4d,164.0
6f42f44b30284c632ac7963053a79833,164.0
f1fabbe50822de35bff3d44743624e58,160.0
4eec037c4c44a1e428ef251f3467209e,158.0
6c8538a99c91947994d4cab5bf6df59f,158.0
702a362c4d59a6459686a20ef5c594ed,157.0
9373680ec001184f91830e5084b8e4d2,155.0
018527ccce8e47e63d1143d1dc101069,155.0
8a4c8cd74e710266fb931a3f7e372e15,154.0
47d61eed802df41fa6e470d4703da5ad,153.0
a03fd6de24a0fa5f10d673c6635e58fa,152.0
41268683240368ea6d61297f91945649,150.0
857629455f4f9854969e7ef0d2a244de,149.0
c6be0e2a5abeb3a0d3111d875a7c3c6a,147.0
f6db3b02283873a2e56a8e6ed1da0ac4,146.0
8861e12833c186a2411078366fc36da0,143.0
6ac4563b1f716e30f8db784ed7630024,140.0
3d172f7106eca2d628e331b2ffea4ba6,138.0
65f576c89e952890e8343793293d8632,138.0
71e7b83d214e411d51a1f03189703b34,137.0
318ed33f50a627bcbc8e688c128be346,137.0
54b3b8f4dd45dfc9b9ced403500b3377,136.0
194f3afb8abf5fc18ffbbc2a1d7009c3,133.0
c46445427d5eb3d3690981ae91c8fbac,133.0
63eba757b1ba176c59608c8d71047337,132.0
015746bd7b4bbf3adc7873cf874f64ff,131.0
fb1c5e9ef1fe62a3cea3069ac004f3e2,130.0
ff0ffc55122f959da7dece542c4763b6,130.0
0c51d9546444910b8ac2885feb3b462b,129.0
45204cbcee7850012faf76f6738af94f,128.0
144a6e3cd92c722ef1383489729b34cb,128.0
ba2f103575ae641a402112c1181b6251,127.0
9636324a1c0a268a30e41e2c9d5dcaaf,127.0
befef064c31225a227e09e2d7733dc8b,125.0
58645dc1e71b339eb534ff2106b9a105,125.0
294fe44f26e8e4626af2f1124556ae45,123.0
77527999fdc94c0ba4eb026dfdea9621,121.0
10da9761ac913b632bd6492431fde802,120.0
e211a67eea6f1a5830aed6aa82fa390d,120.0
7673029681d81825e55ac12bb61ef60f,118.0
61e894728e37e2b328ecf8200a151d51,113.0
890fda1078e61c5cc9683b12ce0db9e1,112.0
b7e2ef9d2194c88c5af0e5e2b121cbf0,111.0
66e250fff42a7b3ef72cdb4023ed5bf7,110.0
3ec81447e5349e1ddadbced2690c0028,109.0
692adaf1e02709071511c704d814ef6f,109.0
ebe0adbbac711990a589599989f0dfbc,108.0
d90a9f503c8ccc24bb302e5c11daccb9,107.0
d3cf2cfa63cc3308ce658d17803e5cb5,107.0
51fdc72f8cf2d3e2708aa752633fa694,106.0
1f93e119e1597fc5778a3b72456773ab,105.0
99f7869ad15642a92273e7b37aff6055,105.0
d6f8b4f080caf57025c7381b66b53b62,101.0
648a5f4114de070fb9fea1085ae7d91a,101.0
74e455e6a8fef0fa30852a16b1a487cb,99.0
41e060f4150ac48df6365631cfe85245,94.0
57789e014b4b9eb766b090e2c8ed67b9,94.0
32399c1518ece7ab3ee38b9f9843c6bb,94.0
e2e2f45b2828be198c247fa0df62d25b,92.0
9bd14149321cb029ad99fb698ff9e582,92.0
5137fbb3063c69e7126ccbee8d7467d9,91.0
cd214f483526a1868790a18d0f015352,90.0
48e7f340a5e7097eb6c6124de5d834ec,90.0
ee4e0ed715e7a9a00eb06b7015f8a5e6,89.0
a709e7b40e2983fd3e768b4145263b9c,88.0
9f3e99b2b17e8e92100d68bd6240f5b7,88.0
1d1c918fccb37d4e163a10f6c24921f0,87.0
f9ed0c6e758aa7005e9e15c49185bd28,86.0
5caace310a750cb017310b89764e92cb,86.0
7a35a35998f238df4981ee904118528b,85.0
5da8887845fe627f26585e8f1d702845,84.0
71fa9a9355a965179653a8a576d133c7,83.0
bf2ae44fea8f08530ffc6e984d9d2f00,82.0
f75bc757def8448a8421a7a117eb891f,80.0
992095aa19bccf236a3ee4a182795ca3,80.0
923d88b5763e702401b4dd9c40130dab,79.0
12572f1ddf6a2f283313f77b79766143,78.0
a00506c918ee1bc46c46e137954ad439,77.0
2592efef9cda78793b6f41757c782ce0,75.0
fe41944fb463b99e2aee053d8074b511,72.0
1bcb9a114ad3de77c374cb86344d17e3,71.0
1c9c346667c90d7cb68af3d53750e14b,71.0
6bf66e10edadc6b466eca0fee5bff756,70.0
f8c5cbb5231af6eaac70a9627ceb768e,70.0
29cbd041c85a2475d1c2adb55111410b,67.0
b07282c4e8432590246dc47cf7af3c48,65.0
a7965fb6affcd1d3fe8130f597ba4334,65.0
1eea77cf7195b2dbd4492166f4434d45,64.0
1b918f4b4c3fe9c2cd307389979aca22,64.0
2acd3288142d45eda3e5ba3d50482978,64.0
8989588b1911315b8d3632b0807f43db,64.0
bcc1c339ca21eb71b2b45d664f1cb5da,63.0
ef20ec88af22034fc81db71d7d183bd8,62.0
b7745ad7620a6e15ab8baa79abad373b,61.0
bdce20ab51b6136201e88be104a3fd31,60.0
8202b101efd655a55c01dfc1cce37d01,59.0
7448efefc23864826c96550339bd29a1,59.0
873019d5df974e01b54ab925979d1b7a,58.0
a0dac4bd9bbb83d5ff7ffdb8a2658b2a,58.0
bf1751716af068ef7a4fbd877ab9d528,58.0
3ad9a599370c1eb44011e645343ab539,57.0
eb4e50f92133b60a52a379c274858e9f,55.0
ef4bee2f457429b445f7d523cdfbd94a,55.0
b90c950279d4e5488e6a5d38d31c2bf4,54.0
2f1cabeec16a532c8c4826903c08559a,54.0
44d61c70b21e5f3190b5413ccdaa5742,53.0
af0bf9262d8c42d687e5984d7f051ff0,53.0
fa3138c92d57767c40c38398792a82cd,52.0
236057f51d46cedd54bcedf81d3e1400,52.0
8e6cd6eab22ebdd93e238f96ac664d3a,52.0
81f7513a43e68402a6497618c2f4b5d7,51.0
01c5087d52fb5ef483689ec5ca525701,50.0
c50de0f2b1728bb744a3617f8c147caa,50.0
b18e5b899d4150a678c8b6c2ea887bae,49.0
b4633f4db6f2b3bfae81133a6c6a6d54,49.0
7b8cf114d69eda6add5356398cc77ffa,47.0
e9b8cc6b90ed69d3d90bb3daca8274e3,46.0
ac773d7bce49505a2dc75868d6e6d830,45.0
99de49ee8d851119c03df54571d0ad04,44.0
abb2af3e65f5066c1e11ebc4b78ec019,43.0
f8d67b0f813ae5bf9dc774d48d5c69b0,42.0
bfe219bd84d17b8a26bf10ce134b53cd,42.0
64056345f4c50eb4136f1755a6f42f37,42.0
ded1189ed61e01afb80141c8abe3825f,42.0
4de50f00b5c793f290b030117a0393b5,41.0
7ea5e0fb9b29646208d1f1a5854f7a33,41.0
fcd579482bdaf1ddf742e287cf33a2da,40.0
75c70724fb35e6bb174a0041caf83a63,40.0
86bc2d1549f712f972aeda948a749822,39.0
e8df50e27df45293c09458a8217c3333,38.0
59da1fdc0348ccaaf167bfc788ec40c5,38.0
8fe4981586e777866e445a9025d01bfc,38.0
5d6285dcdee335ff89734c70aa13644b,37.0
6ccc57d2bd067fcfbe4decfc4ff8cc3e,37.0
bce75d366435933dc42769a72dcb66f8,37.0
1a277a6489122567d9d7c4a7345b4ffe,37.0
34b8480ec653fac39cfa9d08274b16c5,36.0
8dc272ef16e41e4730d49bfee930dce8,36.0
6886d9b9609d592052d8e7085bb82112,34.0
af615e73a3fefa66216cdb297cf39a26,34.0
aa04b7872570996031f6eb10b1695858,33.0
e41b9f1517fdb201d3683ce0f57c701d,33.0
c497a051d7b03617739fc71b6abb6682,33.0
32b5d60a7ea53279487f336827e8fdbf,29.0
847ba03517826eed96570529383a67d3,29.0
9cec1b9316de53943bac0a3f6bb73e3f,27.0
a5ca7a547dd66b33dc0eb9629879c173,26.0
c5ca2bc4bcce1be28fbc320bc1623054,26.0
9a6ae6c04253937a0961a9429e1cd532,25.0
596575cb5ed671d8834ff8402e97d3a7,24.0
c824904363a37980202117c170e43d64,24.0
d07e07ae6f11bf1f81b5cec5aaf088da,23.0
da5c6d78ce070e08555b41ec7668213b,23.0
3005b46bad25b31108ea1f0771e1ba82,22.0
9ab6ec9a37b2ad8f92c5917feafefdee,22.0
49f7c750006f4f685bb67b480efe9b3f,19.0
e8687cfedec3bf3976858965bb6f5b43,17.0
c12e7217aa887905d35f52add7ed3697,16.0
cc6bf9cf18981cc2607795c459a62426,14.0
9343d1bd8c8955fcf6b6924e46fe3828,8.0
7165f9addc8e97e1248de9a81f374e39,5.0
98709df30dd8906aed185ed929927fc0,3.0
